representation,split_file,scheme,budget,seed,dataset,cell_type,f1,n_test_cells_class,class_prevalence,n_test_cells_dataset
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,B,0.7232876712328767,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,CD4_T,0.6180758017492711,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,CD8_T,0.49962490622655664,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,Endothelial,0.940864960282436,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,Epithelial,0.9234411996842936,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,Fibroblast,0.933993399339934,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,Malignant,0.8540540540540541,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,Mono_Macro,0.9322916666666666,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,NK,0.5577299412915852,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE161529,Plasma,0.9238095238095239,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,B,0.8437246963562753,623,0.10383333333333333,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,CD4_T,0.6410998552821997,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,CD8_T,0.5608856088560885,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,DC,0.4196642685851319,265,0.04416666666666667,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,Endothelial,0.9867724867724867,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,Fibroblast,0.9793548387096774,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,Malignant,0.7367549668874173,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,Mono_Macro,0.6540583136327817,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,BRCA_GSE176078,Plasma,0.9850467289719627,540,0.09,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CHOL_GSE125449_aPD1aPDL1aCTLA4,B,0.6896551724137931,50,0.05636978579481398,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CHOL_GSE125449_aPD1aPDL1aCTLA4,CD4_T,0.7322654462242563,163,0.18376550169109357,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CHOL_GSE125449_aPD1aPDL1aCTLA4,CD8_T,0.4807121661721068,251,0.2829763246899662,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CHOL_GSE125449_aPD1aPDL1aCTLA4,Endothelial,0.9917355371900827,60,0.06764374295377677,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CHOL_GSE125449_aPD1aPDL1aCTLA4,Fibroblast,0.9806451612903225,79,0.08906426155580609,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CHOL_GSE125449_aPD1aPDL1aCTLA4,Malignant,0.7242798353909465,155,0.17474633596392333,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CHOL_GSE125449_aPD1aPDL1aCTLA4,Mono_Macro,0.36363636363636365,80,0.09019165727170236,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CHOL_GSE125449_aPD1aPDL1aCTLA4,Plasma,0.9896907216494846,49,0.0552423900789177,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE108989,CD4_T,0.4772234273318872,1049,0.4803113553113553,2184
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE108989,CD8_T,0.08685162846803378,791,0.36217948717948717,2184
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE108989,Treg,0.32074592074592073,344,0.1575091575091575,2184
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE146771_10X,B,0.8793665579878901,962,0.16033333333333333,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE146771_10X,CD4_T,0.8070342205323194,1222,0.20366666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE146771_10X,CD8_T,0.8157319737800437,1222,0.20366666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE146771_10X,Mast,0.9828571428571429,89,0.014833333333333334,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE146771_10X,Mono_Macro,0.0,1222,0.20366666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE146771_10X,NK,0.7107750472589792,267,0.0445,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,CRC_GSE146771_10X,Plasma,0.992563212692117,1016,0.16933333333333334,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,HNSC_GSE103322,CD4_T,0.18556701030927836,84,0.07142857142857142,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,HNSC_GSE103322,CD8_T,0.0,179,0.1522108843537415,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,HNSC_GSE103322,Endothelial,0.7865168539325843,54,0.04591836734693878,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,HNSC_GSE103322,Fibroblast,0.6651376146788991,291,0.24744897959183673,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,HNSC_GSE103322,Malignant,0.6850447966919366,497,0.4226190476190476,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,HNSC_GSE103322,Mast,0.14814814814814814,25,0.021258503401360544,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,HNSC_GSE103322,Mono_Macro,0.3,17,0.01445578231292517,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,HNSC_GSE103322,Plasma,0.5853658536585366,29,0.02465986394557823,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,B,0.9903489235337788,676,0.11268544757459577,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,CD4_T,0.875,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,CD8_T,0.6535714285714286,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,DC,0.5054818234275822,454,0.07567927987998,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,Mast,0.5045045045045045,83,0.013835639273212201,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,Mono_Macro,0.29142381348875934,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,NK,0.820774797786292,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,Plasma,0.981042654028436,215,0.03583930655109185,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE140228_10X,Treg,0.8611410118406889,519,0.08651441906984497,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE98638,CD4_T,0.37970540098199673,493,0.5135416666666667,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE98638,CD8_T,0.012048192771084338,329,0.34270833333333334,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,LIHC_GSE98638,Treg,0.28512396694214875,138,0.14375,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,B,0.90169992609017,664,0.11066666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,CD4_T,0.8856669428334715,1261,0.21016666666666667,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,CD8_T,0.2662337662337662,247,0.041166666666666664,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,DC,0.0,225,0.0375,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,Endothelial,0.9575757575757575,84,0.014,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,Fibroblast,0.9343065693430657,143,0.023833333333333335,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,Malignant,0.7754789272030651,799,0.13316666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,Mast,0.9170305676855895,123,0.0205,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,Mono_Macro,0.8973900607794065,1261,0.21016666666666667,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,NK,0.6983372921615202,296,0.04933333333333333,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,Neutrophil,0.9701046337817638,669,0.1115,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE127465,Plasma,0.9844097995545658,228,0.038,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,B,0.627147766323024,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,CD4_T,0.5606276747503567,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,CD8_T,0.3688969258589512,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,DC,0.7444963308872582,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,Endothelial,0.978675645342312,454,0.07557849175961379,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,Epithelial,0.8946015424164524,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,Fibroblast,0.9558823529411765,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,Mast,0.9513422818791947,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,Mono_Macro,0.6666666666666666,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,NSCLC_GSE131907,Plasma,0.6751863684771033,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE111672,CD8_T,0.3,17,0.037527593818984545,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE111672,Endothelial,0.9866666666666667,38,0.08388520971302428,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE111672,Fibroblast,1.0,8,0.017660044150110375,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE111672,Malignant,0.9248366013071896,298,0.6578366445916115,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE111672,Mast,0.35555555555555557,36,0.07947019867549669,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE111672,Mono_Macro,0.9512195121951219,42,0.09271523178807947,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE111672,Neutrophil,0.6666666666666666,14,0.03090507726269316,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE154778,CD8_T,0.6461538461538462,84,0.02810304449648712,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE154778,Epithelial,0.11063829787234042,214,0.07159585145533623,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE154778,Fibroblast,0.8724973656480506,443,0.1482101037136166,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE154778,Malignant,0.9212337496813663,1904,0.6370023419203747,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE154778,Mono_Macro,0.9808917197452229,315,0.1053864168618267,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,PAAD_GSE154778,Plasma,0.5238095238095238,29,0.009702241552358649,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,STAD_GSE134520,CD8_T,0.7310344827586207,275,0.21024464831804282,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,STAD_GSE134520,DC,0.0,72,0.05504587155963303,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,STAD_GSE134520,Fibroblast,0.9490333919156415,299,0.22859327217125383,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,STAD_GSE134520,Malignant,0.01,176,0.1345565749235474,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,STAD_GSE134520,Mast,0.7135135135135136,77,0.058868501529051986,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,0,STAD_GSE134520,Plasma,0.9876543209876543,409,0.31269113149847094,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,B,0.6856634016028496,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,CD4_T,0.5730442978322338,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,CD8_T,0.383587786259542,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,Endothelial,0.9090909090909091,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,Epithelial,0.8541300527240774,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,Fibroblast,0.8926380368098159,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,Malignant,0.8134044173648134,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,Mono_Macro,0.8907103825136612,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,NK,0.6074201898188093,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE161529,Plasma,0.9167340339531124,600,0.1,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,B,0.8793840889649273,623,0.10383333333333333,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,CD4_T,0.6335590669676449,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,CD8_T,0.4946889226100152,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,DC,0.4070175438596491,265,0.04416666666666667,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,Endothelial,0.9773635153129161,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,Fibroblast,0.9644218551461246,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,Malignant,0.8253241800152555,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,Mono_Macro,0.8091205211726384,762,0.127,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,BRCA_GSE176078,Plasma,0.9644859813084112,540,0.09,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CHOL_GSE125449_aPD1aPDL1aCTLA4,B,0.6875,50,0.05636978579481398,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CHOL_GSE125449_aPD1aPDL1aCTLA4,CD4_T,0.7242206235011991,163,0.18376550169109357,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CHOL_GSE125449_aPD1aPDL1aCTLA4,CD8_T,0.46987951807228917,251,0.2829763246899662,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CHOL_GSE125449_aPD1aPDL1aCTLA4,Endothelial,0.9833333333333333,60,0.06764374295377677,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CHOL_GSE125449_aPD1aPDL1aCTLA4,Fibroblast,0.9873417721518988,79,0.08906426155580609,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CHOL_GSE125449_aPD1aPDL1aCTLA4,Malignant,0.5972850678733032,155,0.17474633596392333,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CHOL_GSE125449_aPD1aPDL1aCTLA4,Mono_Macro,0.5585585585585585,80,0.09019165727170236,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CHOL_GSE125449_aPD1aPDL1aCTLA4,Plasma,0.98989898989899,49,0.0552423900789177,887
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE108989,CD4_T,0.7153203342618384,1049,0.4803113553113553,2184
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE108989,CD8_T,0.8614130434782609,791,0.36217948717948717,2184
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE108989,Treg,0.6176203451407811,344,0.1575091575091575,2184
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE146771_10X,B,0.9879895561357702,962,0.16033333333333333,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE146771_10X,CD4_T,0.7955182072829131,1222,0.20366666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE146771_10X,CD8_T,0.8238440962934658,1222,0.20366666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE146771_10X,Mast,0.9886363636363636,89,0.014833333333333334,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE146771_10X,Mono_Macro,0.9913473423980222,1222,0.20366666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE146771_10X,NK,0.7276051188299817,267,0.0445,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,CRC_GSE146771_10X,Plasma,0.994567901234568,1016,0.16933333333333334,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,HNSC_GSE103322,CD4_T,0.41192411924119243,84,0.07142857142857142,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,HNSC_GSE103322,CD8_T,0.0,179,0.1522108843537415,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,HNSC_GSE103322,Endothelial,0.45714285714285713,54,0.04591836734693878,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,HNSC_GSE103322,Fibroblast,0.5977249224405378,291,0.24744897959183673,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,HNSC_GSE103322,Malignant,0.45891472868217054,497,0.4226190476190476,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,HNSC_GSE103322,Mast,0.27586206896551724,25,0.021258503401360544,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,HNSC_GSE103322,Mono_Macro,0.8484848484848485,17,0.01445578231292517,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,HNSC_GSE103322,Plasma,0.8620689655172413,29,0.02465986394557823,1176
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,B,0.8808900523560209,676,0.11268544757459577,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,CD4_T,0.7261975162625666,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,CD8_T,0.48698099929627026,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,DC,0.7785588752196837,454,0.07567927987998,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,Mast,0.5132743362831859,83,0.013835639273212201,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,Mono_Macro,0.8622420524261015,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,NK,0.7723231542327019,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,Plasma,0.9688249400479616,215,0.03583930655109185,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE140228_10X,Treg,0.7987421383647799,519,0.08651441906984497,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE98638,CD4_T,0.7211646136618141,493,0.5135416666666667,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE98638,CD8_T,0.7419898819561551,329,0.34270833333333334,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,LIHC_GSE98638,Treg,0.6327944572748267,138,0.14375,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,B,0.916923076923077,664,0.11066666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,CD4_T,0.8253859348198971,1261,0.21016666666666667,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,CD8_T,0.10294117647058823,247,0.041166666666666664,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,DC,0.5656565656565656,225,0.0375,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,Endothelial,0.87248322147651,84,0.014,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,Fibroblast,0.8704318936877077,143,0.023833333333333335,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,Malignant,0.5591397849462365,799,0.13316666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,Mast,0.9017857142857143,123,0.0205,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,Mono_Macro,0.9382239382239382,1261,0.21016666666666667,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,NK,0.7439252336448599,296,0.04933333333333333,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,Neutrophil,0.9680297397769517,669,0.1115,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE127465,Plasma,0.9713024282560706,228,0.038,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,B,0.6859395532194481,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,CD4_T,0.42323651452282157,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,CD8_T,0.3557312252964427,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,DC,0.5352112676056338,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,Endothelial,0.9742441209406495,454,0.07557849175961379,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,Epithelial,0.8983492615117289,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,Fibroblast,0.9673202614379085,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,Mast,0.9450915141430949,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,Mono_Macro,0.44095940959409596,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,NSCLC_GSE131907,Plasma,0.7074413863404689,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE111672,CD8_T,0.21052631578947367,17,0.037527593818984545,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE111672,Endothelial,0.9866666666666667,38,0.08388520971302428,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE111672,Fibroblast,1.0,8,0.017660044150110375,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE111672,Malignant,0.7416173570019724,298,0.6578366445916115,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE111672,Mast,0.6415094339622641,36,0.07947019867549669,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE111672,Mono_Macro,0.9629629629629629,42,0.09271523178807947,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE111672,Neutrophil,0.782608695652174,14,0.03090507726269316,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE154778,CD8_T,0.43636363636363634,84,0.02810304449648712,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,10,1,PAAD_GSE154778,Epithelial,0.16733067729083664,214,0.07159585145533623,2989
